MARCA TEMPORAL	PAÍS	UNIVERSIDAD	OTRA UNIVERSIDAD	GENERO UNIVERSIDAD	LA PANDEMIA SOBRECARGÓ MI TRABAJO COMO PROFESOR	¿ESTÁ DE ACUERDO CON LA MODIFICACIÓN DEL MÉTODO DE ENSEÑANZA PARA LAS CLASES VIRTUALES?	LA CONCENTRACIÓN O ATENCIÓN EN EL TRABAJO FUERON ALTERADOS POR LA PANDEMIA.	LA PANDEMIA CAMBIÓ MI CURIOSIDAD Y MOTIVACIÓN CIENTÍFICA.	LA INTERACCIÓN VIRTUAL CON LOS ESTUDIANTES PUEDE CONTRIBUIR A SU SALUD MENTAL	¿ESTÁ DE ACUERDO EN QUE LOS SENTIMIENTOS (AFECTOS, EMOCIONES) FUERON ALTERADOS POR LA PANDEMIA?	¿CONSIDERA QUE EL EQUILIBRIO MENTAL, CONTRIBUYE AL RENDIMIENTO ACADÉMICO EN EL AULA DE CLASES?	HE TENIDO QUE INTERACTUAR DURANTE LA PANDEMIA, CON PERSONAS QUE PRESENTAN FACTORES DE RIESGO MENTAL.	¿CONSIDERA QUE LOS PROCESOS DE PREVENCIÓN, DISMINUYEN LA CANTIDAD DE CASOS DE ALTERACIONES MENTALES DURANTE LA PANDEMIA?	HE VISTO UN AVANCE SIGNIFICATIVO DURANTE LA PANDEMIA EN LOS TEMAS DE SALUD MENTAL, COMO UNA PRIORIDAD GLOBAL	HE USADO ESTRATEGIAS DE AUTOCUIDADO MENTAL (MEDITACIÓN, ACTIVIDAD FÍSICA, ETC), PORQUE CONSIDERO QUE CONTRIBUYEN A LA SALUD MENTAL.	CONTESTE LA SIGUIENTE PREGUNTA, SOLO SI USTED HA TENIDO UNA ALTERACIÓN EN SU SALUD MENTAL DURANTE LA PANDEMIA Y PUDO HABLAR/COMPARTIR LO QUE LE PASABA(AFECTOS EMOCIONES), CON SUS PARES O SUPERIORES.  ¿EL APOYO EMOCIONAL RECIBIDO DURANTE LA PANDEMIA (POR PARES O SUPERIORES), LE PERMITIÓ MANEJAR SU SALUD MENTAL?
2021-06-23 14:28:05.201918	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	3	3	3	3	3	3	4	3	4	4	3	3
2021-06-23 14:59:29.440198	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	4	4	3	3	2	4	5	3	3	4	4	3
2021-06-23 15:53:16.374649	BRASIL	INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SAO PAULO		MASCULINO	5	2	5	2	2	2	4	4	2	1	4	2
2021-06-23 16:03:02.480672	COLOMBIA	UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA		FEMENINO	4	5	3	2	4	4	5	1	5	3	5	3
2021-06-23 16:32:02.748759	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	4	4	4	3	3	5	5	1	5	3	4	4
2021-06-23 16:44:23.615853	ARGENTINA	UNIVERSIDAD NACIONAL DEL LITORAL		FEMENINO	1	4	4	4	4	5	5	1	4	4	5	4
2021-06-23 16:52:10.606299	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	4	5	4	2	3	5	5	5	1	4	5	3
2021-06-23 17:05:13.787965	BRASIL	UNIVERSIDADE FEDERAL DE ITAJUBA - UNIFEI		MASCULINO	3	4	4	4	4	4	5	1	1	4	4	1
2021-06-23 17:48:07.018069	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		FEMENINO	4	3	4	3	3	4	4	3	2	4	5	5
2021-06-23 17:52:48.451710	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	4	4	4	5	5	5	5	2	5	3	4	3
2021-06-23 17:53:28.968656	COLOMBIA	UNIVERSIDAD DE CARTAGENA		MASCULINO	2	5	1	4	1	4	5	1	5	4	5	3
2021-06-23 18:07:44.783841	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		FEMENINO	5	4	5	5	4	5	4	4	2	2	5	5
2021-06-23 18:14:08.215310	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	3	4	2	3	2	4	4	1	3	2	4	3
2021-06-23 18:49:07.639992	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	1	4	4	1	1	4	4	1	4	3	4	2
2021-06-23 18:53:30.009508	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		FEMENINO	5	4	5	4	5	5	5	4	4	4	4	4
2021-06-23 18:58:12.089749	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	4	3	4	4	2	5	4	3	4	2	3	3
2021-06-23 19:10:57.318192	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		MASCULINO	5	5	2	5	5	2	4	1	4	4	3	1
2021-06-23 19:54:30.882370	ARGENTINA	UNIVERSIDAD NACIONAL DE CÓRDOBA		FEMENINO	5	2	5	4	1	5	5	4	4	1	2	2
2021-06-23 20:12:55.909292	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	4	4	5	4	5	4	4	2	4	1	5	1
2021-06-23 20:21:15.940888	BRASIL	UNIVERSIDADE FEDERAL DE ITAJUBA - UNIFEI		FEMENINO	5	2	4	2	5	5	4	2	4	5	2	4
2021-06-23 21:50:15.626515	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	4	5	4	1	3	5	5	1	3	1	4	3
2021-06-24 01:54:36.141801	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	4	2	4	3	2	3	3	3	3	3	3	3
2021-06-24 05:55:48.809052	ARGENTINA	UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES		MASCULINO	4	4	5	4	1	5	3	3	4	4	4	3
2021-06-24 07:07:06.648110	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	1	4	4	4	4	2	5	2	4	3	5	1
2021-06-24 07:14:10.167758	ARGENTINA	UNIVERSIDAD NACIONAL DE LA PLATA		MASCULINO	4	4	4	3	4	4	4	2	4	4	4	3
2021-06-24 07:59:39.674997	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	2	5	5	5	2	5	5	2	1	4	4	2
2021-06-24 08:25:38.083132	BRASIL	CENTRO UNIVERSITARIO DO LESTE DE MINAS GERAIS		MASCULINO	5	2	4	3	4	4	4	4	4	4	4	4
2021-06-24 08:41:05.069940	COLOMBIA	UNIVERSIDAD EIA		MASCULINO	4	3	4	3	4	4	4	4	4	4	4	3
2021-06-24 08:47:13.712085	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	4	4	4	3	3	4	5	3	4	3	4	1
2021-06-24 08:48:44.351507	COLOMBIA	UNIVERSIDAD EIA		FEMENINO	5	1	4	4	4	4	5	4	2	1	5	2
2021-06-24 08:51:13.896435	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	5	3	3	3	2	5	5	2	2	1	4	1
2021-06-24 08:52:02.808401	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	4	2	5	2	4	4	4	2	4	4	2	2
2021-06-24 09:12:28.157344	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	4	2	4	2	1	5	5	2	4	3	3	3
2021-06-24 09:21:33.405991	COLOMBIA	FUNDACION UNIVERSIDAD AUTONOMA DE COLOMBIA		MASCULINO	4	1	3	3	3	1	3	5	4	4	4	4
2021-06-24 09:21:58.983679	COLOMBIA	UNIVERSIDAD EIA		FEMENINO	5	4	5	5	4	5	5	5	5	4	4	4
2021-06-24 09:25:57.864438	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		FEMENINO	4	5	5	5	4	5	5	1	5	3	5	3
2021-06-24 09:27:58.426254	COLOMBIA	UNIVERSIDAD EIA		MASCULINO	5	4	4	4	4	4	5	4	4	3	5	5
2021-06-24 09:28:26.278150	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		FEMENINO	4	4	5	5	3	5	5	3	2	2	3	3
2021-06-24 09:37:33.195602	BRASIL	UNIVERSIDADE FEDERAL DE ITAJUBA - UNIFEI		FEMENINO	4	2	3	3	4	3	5	4	5	1	4	3
2021-06-24 09:40:06.738875	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	2	2	4	3	3	5	5	1	4	3	5	3
2021-06-24 09:50:10.511363	COLOMBIA	UNIVERSIDAD EIA		MASCULINO	4	2	4	3	3	4	5	3	4	3	5	2
2021-06-24 10:04:37.127969	COLOMBIA	UNIVERSIDAD EIA		FEMENINO	4	4	4	4	4	4	4	3	5	4	5	3
2021-06-24 10:09:33.355445	COLOMBIA	UNIVERSIDAD EIA		FEMENINO	4	4	4	4	5	5	5	4	4	3	5	3
2021-06-24 11:00:23.130271	BRASIL	UNIVERSIDADE FEDERAL DE ITAJUBA - UNIFEI		FEMENINO	4	4	1	5	5	5	5	2	5	5	1	1
2021-06-24 11:16:31.079158	COLOMBIA		ESCUELA DE INGENIERÍA DE ANTIOQUIA	MASCULINO	5	1	5	5	2	5	5	3	4	2	4	2
2021-06-24 12:06:50.379118	COLOMBIA	UNIVERSIDAD EIA		FEMENINO	5	4	5	3	3	5	5	3	3	3	5	4
2021-06-24 12:18:43.391410	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	3	2	3	4	3	4	4	3	5	4	4	3
2021-06-24 12:26:53.813632	BRASIL	INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SAO PAULO		FEMENINO	5	4	5	3	5	5	5	5	3	5	5	5
2021-06-24 12:32:07.925212	COLOMBIA	UNIVERSIDAD DE CARTAGENA		MASCULINO	5	2	5	4	4	5	4	4	2	4	4	3
2021-06-24 12:49:47.793063	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		FEMENINO	4	3	1	2	4	4	4	2	4	4	3	3
2021-06-24 13:19:18.304644	COLOMBIA	UNIVERSIDAD EIA		MASCULINO	4	3	5	4	2	4	4	4	4	4	5	4
2021-06-24 15:43:02.440043	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	1	2	2	5	2	4	5	1	4	5	5	1
2021-06-24 15:43:32.662010	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		FEMENINO	5	4	5	3	5	5	5	5	5	1	5	2
2021-06-24 15:47:14.338682	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	2	4	2	1	2	2	5	2	2	3	4	3
2021-06-24 15:47:45.171877	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		FEMENINO	5	4	1	5	1	1	5	1	5	5	4	3
2021-06-24 15:56:13.537125	COLOMBIA	UNIVERSIDAD EIA		MASCULINO	5	4	3	4	4	4	5	4	4	2	5	3
2021-06-24 16:01:55.390241	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		FEMENINO	4	3	3	3	1	4	4	1	4	2	4	4
2021-06-24 16:19:51.783274	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		FEMENINO	1	5	2	1	4	4	5	1	5	5	5	2
2021-06-24 17:34:49.168548	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	3	2	3	4	4	5	4	2	2	5	5	1
2021-06-24 17:38:40.051173	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	1	4	4	4	4	5	1	2	3	4	5	3
2021-06-24 17:59:09.978430	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	4	4	5	5	4	3	5	4	3	4	5	3
2021-06-24 18:57:11.077215	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		FEMENINO	4	3	5	5	4	4	5	4	4	2	2	3
2021-06-29 12:34:37.296654	BOLIVIA	UNIVERSIDAD DE SAN FRANCISCO XAVIER DE CHUQUISACA		MASCULINO	3	5	4	4	3	4	5	2	4	2	5	2
2021-06-24 19:01:22.338657	ARGENTINA	UNIVERSIDAD FASTA		FEMENINO	4	4	4	3	4	5	5	2	1	3	4	3
2021-06-24 19:02:18.494286	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	5	3	5	4	5	4	5	5	3	1	3	4
2021-06-24 20:57:05.221789	COLOMBIA	UNIVERSIDAD EIA		MASCULINO	3	2	2	2	2	3	3	3	3	2	3	2
2021-06-24 21:51:05.705090	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	4	4	4	3	3	4	5	2	4	4	4	3
2021-06-25 00:12:34.445299	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		MASCULINO	4	4	3	4	2	3	5	3	2	3	2	4
2021-06-25 06:18:34.091739	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	4	4	5	3	4	5	5	3	4	4	3	2
2021-06-25 07:00:31.978581	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		FEMENINO	5	5	5	4	3	4	5	4	3	3	5	4
2021-06-25 07:14:12.140439	BRASIL	UNIVERSIDADE FEDERAL DE ITAJUBA - UNIFEI		FEMENINO	4	3	5	4	5	5	5	5	5	2	4	2
2021-06-25 07:34:21.041406	ARGENTINA	UNIVERSIDAD NACIONAL DE CATAMARCA		FEMENINO	5	5	2	1	4	4	5	4	5	2	5	5
2021-06-25 08:30:10.304946	ARGENTINA	UNIVERSIDAD NACIONAL DE RIO NEGRO		FEMENINO	5	4	5	4	3	5	5	4	5	5	5	4
2021-06-25 08:38:43.040621	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		MASCULINO	3	5	5	3	4	5	5	3	5	3	5	3
2021-06-25 08:56:40.127190	BRASIL	INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SAO PAULO		FEMENINO	5	5	4	4	4	4	4	4	4	3	3	3
2021-06-25 09:23:01.336399	COLOMBIA	UNIVERSIDAD EIA		FEMENINO	5	4	3	4	5	5	5	3	5	5	5	3
2021-06-25 10:47:22.305905	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	3	4	1	1	1	1	1	1	1	4	1	2
2021-06-25 11:44:20.315262	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	5	4	4	3	2	4	5	2	4	2	5	5
2021-06-25 11:55:52.786920	COLOMBIA	UNIVERSIDAD EIA		FEMENINO	5	4	5	3	3	5	5	5	5	1	5	1
2021-06-25 14:11:50.612158	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	5	4	4	5	5	5	5	5	5	2	5	4
2021-06-25 14:15:28.041460	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	1	3	1	3	5	5	5	5	5	1	5	3
2021-06-25 15:19:26.788596	COLOMBIA	CORPORACION UNIVERSITARIA DEL HUILA		MASCULINO	5	5	5	4	4	5	5	4	4	2	2	2
2021-06-25 21:53:13.873073	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	4	4	4	2	2	4	4	2	4	3	2	3
2021-06-26 09:04:40.256992	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	4	4	4	4	3	4	4	3	4	4	4	4
2021-06-26 09:30:22.756412	ARGENTINA	UNIVERSIDAD FASTA		FEMENINO	5	4	4	4	4	5	5	4	5	4	4	4
2021-06-26 10:06:07.778418	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		FEMENINO	4	4	4	1	4	4	5	4	4	1	4	4
2021-06-26 13:04:34.253016	COLOMBIA		UNIVERSIDAD TECNOLÓGICA DE BOLÍVAR	FEMENINO	5	4	5	4	2	5	5	4	5	3	4	2
2021-06-26 19:16:31.901907	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	5	4	3	4	4	5	4	3	4	4	4	4
2021-06-26 23:36:45.998330	COLOMBIA	UNIVERSIDAD EIA		MASCULINO	4	2	4	2	2	4	5	3	4	3	3	1
2021-06-27 10:40:11.716273	ECUADOR	UNIVERSIDAD ESTATAL DE MILAGRO		MASCULINO	4	4	4	5	5	4	4	2	4	4	5	2
2021-06-28 08:43:39.958510	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	5	5	5	5	5	5	5	4	5	1	5	5
2021-06-28 08:46:52.718676	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	4	4	4	4	1	4	4	4	4	1	3	3
2021-06-28 08:48:41.869359	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	5	4	5	5	5	5	5	4	5	2	5	4
2021-06-28 08:48:43.233761	COLOMBIA		UNIVERSIDAD ECCI	FEMENINO	1	4	3	2	3	2	1	2	3	2	3	3
2021-06-28 08:51:45.918843	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	5	5	4	4	4	4	5	4	4	4	5	4
2021-06-28 08:59:25.251485	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	5	5	5	5	5	5	5	3	4	2	3	1
2021-06-28 09:35:09.337729	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	5	5	1	1	5	5	5	1	5	5	5	3
2021-06-28 09:42:06.004758	ARGENTINA	UNIVERSIDAD NACIONAL DEL LITORAL		MASCULINO	5	5	4	3	2	4	5	3	3	2	3	3
2021-06-28 09:51:26.902202	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	4	3	3	1	3	1	4	1	3	3	2	1
2021-06-28 11:03:16.188846	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	4	4	1	1	3	1	5	1	5	4	5	3
2021-06-28 11:14:57.738027	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		FEMENINO	2	5	5	4	1	5	5	1	1	5	3	1
2021-06-28 11:19:33.490214	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		FEMENINO	5	5	5	5	4	4	5	4	5	4	5	4
2021-06-28 11:31:02.581969	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		FEMENINO	5	5	5	5	5	5	5	5	4	1	4	2
2021-06-28 11:31:14.256909	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		FEMENINO	4	4	3	3	5	5	5	5	4	4	5	4
2021-06-28 11:53:11.459725	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		MASCULINO	5	5	5	4	4	4	4	1	4	1	4	3
2021-06-28 12:02:24.794851	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	5	5	5	3	3	5	5	4	3	5	4	1
2021-06-28 12:05:56.898544	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	5	4	5	5	3	5	5	4	5	2	5	2
2021-06-28 12:25:30.886527	COLOMBIA	UNIVERSIDAD ECCI		FEMENINO	3	4	5	3	4	4	4	4	2	4	5	4
2021-06-28 12:32:27.472620	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	2	4	2	1	3	2	4	1	3	3	4	3
2021-06-28 12:54:59.538823	COLOMBIA	UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA		MASCULINO	5	2	5	4	4	5	5	2	4	4	4	2
2021-06-28 13:27:17.241487	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	5	4	5	4	4	5	5	3	4	4	4	4
2021-06-28 14:01:38.187744	COLOMBIA		UNIVERSIDAD ECCI	MASCULINO	4	4	3	3	2	2	4	2	4	4	4	1
2021-06-28 14:11:08.563357	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	3	5	4	2	5	4	4	4	5	3	1
2021-06-28 14:11:19.068890	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	5	4	5	5	5	4	4	5	5	5	4
2021-06-28 14:11:39.127365	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	4	4	5	4	4	4	4	4	5	4	3	4
2021-06-28 14:11:59.314485	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	4	4	4	2	5	4	1	4	3	5	2
2021-06-28 14:12:14.866939	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	4	5	5	3	4	5	4	3	4	4	4	4
2021-06-28 14:12:21.744461	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	5	4	5	5	5	5	5	4	5	1	1
2021-06-28 14:12:25.437226	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	4	5	1	2	5	5	5	4	2	1	1
2021-06-28 14:13:29.183160	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		FEMENINO	3	5	2	2	3	3	5	3	1	4	4	4
2021-06-28 14:14:37.595856	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	5	5	4	5	5	5	1	5	4	3	1
2021-06-28 14:15:09.351650	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	4	3	4	4	3	5	4	3	4	4	3	3
2021-06-28 14:15:11.858754	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	4	5	4	4	5	5	4	4	5	4	4
2021-06-28 14:15:15.401340	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	4	4	5	4	1	5	5	1	5	1	5	3
2021-06-28 14:15:43.668146	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	3	3	2	3	5	5	2	3	5	5	3
2021-06-28 14:15:47.724795	BRASIL		CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA	MASCULINO	5	4	4	3	3	4	5	3	5	5	4	3
2021-06-28 14:16:03.485342	BRASIL		INSTITUTO MAUÁ DE TECNOLOGIA	FEMENINO	5	3	5	2	1	5	5	3	4	4	4	2
2021-06-28 14:16:12.732086	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	4	5	5	5	4	4	4	4	4	2	4
2021-06-28 14:18:15.516564	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	4	3	4	1	4	4	4	3	3	4	3	4
2021-06-28 14:19:34.664801	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	4	4	4	2	4	4	4	1	4	2	4	3
2021-06-28 14:20:44.443453	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	1	3	2	2	4	5	4	4	4	3	3
2021-06-28 14:21:09.798805	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	3	4	2	4	4	5	2	2	3	2	3
2021-06-28 14:22:43.844025	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	4	3	5	3	4	5	5	3	3	3	3	3
2021-06-28 14:24:01.558626	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	5	4	5	5	5	5	1	5	4	5	3
2021-06-28 14:25:27.162379	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	2	1	3	4	5	5	1	4	4	5	3
2021-06-28 14:25:46.445282	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	4	4	4	3	5	5	4	4	4	3	2
2021-06-28 14:26:15.527223	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	3	4	2	2	5	5	4	4	4	5	3
2021-06-28 14:36:13.509432	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	3	4	2	2	3	3	4	2	4	3	4	3
2021-06-28 14:41:51.723110	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	3	3	3	2	1	5	4	2	3	3	1	2
2021-06-28 14:42:22.035018	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		FEMENINO	5	4	5	5	4	5	5	3	5	3	4	3
2021-06-28 14:52:31.099979	COLOMBIA	UNIVERSIDAD DE SAN BUENAVENTURA		FEMENINO	4	4	4	4	5	3	5	3	4	4	4	3
2021-06-28 15:16:50.599078	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	4	4	2	4	5	5	5	5	4	5	4
2021-06-28 15:18:25.707637	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	5	3	5	1	3	5	5	4	3	1	2	2
2021-06-28 15:42:51.922071	BRASIL		INSTITUTO MAUÁ DE TECNOLOGIA	MASCULINO	4	5	3	2	3	4	4	1	3	4	5	3
2021-06-28 15:55:26.857411	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	4	4	3	3	2	4	4	3	3	3	4	3
2021-06-28 15:57:50.139694	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	4	5	4	3	4	4	5	2	4	4	4	3
2021-06-28 16:33:47.980746	COLOMBIA	UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA		FEMENINO	5	4	4	4	4	5	4	3	3	1	3	2
2021-06-28 16:33:58.824763	COLOMBIA	UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA		MASCULINO	4	4	4	4	3	5	5	3	3	2	3	3
2021-06-28 16:37:19.098251	COLOMBIA	UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA		MASCULINO	5	4	5	4	4	4	4	4	3	3	3	3
2021-06-28 17:22:27.519382	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	5	5	5	3	4	5	5	5	3	2	1	3
2021-06-28 17:48:27.017974	ARGENTINA	UNIVERSIDAD TECNOLOGICA NACIONAL		FEMENINO	4	5	5	5	4	5	5	2	3	4	4	5
2021-06-28 18:26:49.092101	BRASIL	CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA		MASCULINO	2	4	2	1	4	4	4	4	2	2	1	3
2021-06-28 18:43:08.501793	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	4	2	5	4	2	5	5	2	2	2	4	2
2021-06-28 19:42:42.282050	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	1	1	3	1	1	3	2	3	3	3	3	3
2021-06-28 19:45:34.605348	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	5	3	3	5	4	4	4	2	4	4	5	3
2021-06-28 19:58:57.332294	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	3	3	2	3	2	4	5	4	4	4	4	4
2021-06-28 20:38:31.494332	COLOMBIA	UNIVERSIDAD ECCI		MASCULINO	2	4	4	4	3	4	5	4	4	5	4	3
